pid,labels
19311,"89,26,23,231"
19312,"128,194,100,13,401,145,222"
19313,"8,308,89,26,350"
19314,"291,387,456,271,218"
19315,"488,265,349,399"
19316,"3,301,21,85,86"
19317,"60,145,402,24,345,92"
19318,"96,323,199,170,426,508,31"
19319,"448,64,80,93"
19320,"199,105,495,281,382"
19321,"184,185,40,243"
19322,"291,271,23,89,26"
19323,"105,74,495,151,152,317"
19324,"296,74,333,84,118"
19325,"34,3,15,16,116"
19326,"192,38,296,107,526"
19327,"160,131,40,334,406"
19328,"264,240,91,38"
19329,"425,265,44,76,468,23"
19330,"131,366,271,304,241,216"
19331,"204,13,301,21,122"
19332,"131,494,241,406,184"
19333,"356,199,487,329,170,426"
19334,"32,518,43,24,28,31"
19335,"64,322,80,83,54"
19336,"34,263,169,337,21,187"
19337,"10,43,145,181,24,60"
19338,"3,108,21"
19339,"131,134,199,170,171,426,508"
19340,"38,137,74,303,21,182"
19341,"353,1,458,271,464,277"
19342,"34,3,143,17,18"
19343,"395,396,49,115,21,24"
19344,"320,34,17,58,447"
19345,"336,296,333,526"
19346,"514,456,425,8,265,271"
19347,"3,108,111,21,187"
19348,"291,199,169,170,426,271,337,311,223"
19349,"160,201,41,334,243,184"
19350,"128,194,3,100,367,145,21"
19351,"323,199,170,43,145,181,24"
19352,"265,11,12,376,220,221"
19353,"128,194,145,21,182,187"
19354,"296,202,108,300,111,21"
19355,"68,111,53,21,182,412"
19356,"67,40,10,11,44,145,54"
19357,"53,3,523,325"
19358,"96,64,323,199,170,93,31"
19359,"64,38,137,80,54,95"
19360,"288,0,128,195,265,399"
19361,"34,199,170,74,143,307,248"
19362,"64,10,80,54,220,221"
19363,"199,135,138,459,170,374"
19364,"38,168,17,24,62,63"
19365,"226,131,40,368,184"
19366,"131,165,74,303,241"
19367,"38,71,264,40,145,24"
19368,"128,324,40,41,186"
19369,"64,448,524,80,145"
19370,"34,3,263,17,18"
19371,"40,226,131"
19372,"199,169,426,170,171,508"
19373,"40,10,145,402,54"
19374,"40,226,131,142"
19375,"0,357,23,26,381"
19376,"425,418,349,265"
19377,"66,523,147,148,53,30"
19378,"361,271,272,372,255"
19379,"454,10,220,221,31"
19380,"259,260,199,169,170,426,311"
19381,"193,131,40,145,406"
19382,"514,8,308,26,350"
19383,"32,290,425,265,31"
19384,"199,72,296,170,299,44,337,51,251"
19385,"296,234,300,430,21,53,60"
19386,"417,135,296,41,141,191"
19387,"32,290,202,111,31"
19388,"38,493,240,145,246"
19389,"265,266,60,208,209,92"
19390,"361,271,272,348,255"
19391,"38,455,39,271,313,346"
19392,"3,108,21,22"
19393,"4,111,19,375,474"
19394,"224,3,40,41,139,21"
19395,"64,514,8,80,26,350"
19396,"488,8,265,456,271,285"
19397,"131,241,115,21,187"
19398,"425,490,265,269,218"
19399,"34,3,263,17,21,187"
19400,"448,64,524,335,145"
19401,"128,160,423,186,315"
19402,"10,493,145,220,221"
19403,"4,111,375,123,412"
19404,"8,0,405,270"
19405,"68,111,53,472,412"
19406,"385,131,5,145,437,406"
19407,"111,115,21,182,123"
19408,"448,64,524,79,145"
19409,"0,8,425,490,265"
19410,"0,8,265,349,285"
19411,"448,64,524,145,90"
19412,"160,40,151,152,315"
19413,"38,40,240,145,82"
19414,"11,109,145,402,54,55"
19415,"240,137,38,87"
19416,"64,65,299,51,93"
19417,"135,169,199,431"
19418,"3,228,5,301,21,85"
19419,"3,199,200,170,108,337,21,311"
19420,"68,265,340,21,53,187"
19421,"265,74,303,21,376,124"
19422,"32,131,391,8,406,31"
19423,"23,38,63"
19424,"66,3,523,53,30"
19425,"259,199,135,169,170,426,431,311"
19426,"34,3,199,200,170,337,311,447"
19427,"13,77,401,122,31"
19428,"320,139,140,17,58"
19429,"68,265,340,21,182,53"
19430,"288,291,522,271,498"
19431,"8,308,26,27,350"
19432,"34,3,17,18,447"
19433,"382,131,199,241,145,478"
19434,"3,199,200,170,17,18,337,311"
19435,"168,17,180,120,316,30"
19436,"40,139,204,13,430,53"
19437,"64,165,38,74,80,91"
19438,"320,15,16,17,51,52"
19439,"10,11,109,145,402,54"
19440,"451,203,50,147,148"
19441,"3,38,135,21,309,250"
19442,"96,193,35,3,131,31"
19443,"4,15,17,210,19,56"
19444,"327,488,425,265,8"
19445,"64,10,11,90,220,221"
19446,"72,11,12,44,220,221"
19447,"1,483,325,111,53,474"
19448,"4,167,15,17,19,147,56"
19449,"162,163,40,44,468"
19450,"0,291,271,313,346"
19451,"288,482,456,271,213,214"
19452,"72,11,12,44,220,221"
19453,"387,291,457,271,218"
19454,"64,323,199,233,170,51,93"
19455,"371,296,499,428"
19456,"128,199,494,175,184,382"
19457,"0,38,240,370,216,249"
19458,"484,208,373,313,314,255"
19459,"3,199,200,170,337,21,311"
19460,"41,42,3,21"
19461,"3,199,200,170,337,21,311,187"
19462,"128,129,40,313,346"
19463,"199,13,15,401,17,343,56"
19464,"224,164,41,21,182"
19465,"3,301,21,85,158"
19466,"3,199,200,170,337,21,311"
19467,"128,129,40,265,376"
19468,"89,26,350,23"
19469,"323,199,170,145,181,60,61"
19470,"3,199,200,170,337,21,311,187"
19471,"417,296,300,493,145"
19472,"456,321,362,271"
19473,"66,3,518,28,30"
19474,"96,258,199,170,171,31"
19475,"3,147,148,85,86"
19476,"3,4,238,51,52"
19477,"160,166,494,15,151,184,315"
19478,"291,8,206,271,208,369"
19479,"226,131,40,368,184"
19480,"128,35,36,201,41,186"
19481,"3,17,18,21,187"
19482,"3,199,200,170,337,21,311,187"
19483,"361,271,272,372,255"
19484,"135,76,21,23,250,124"
19485,"485,199,169,304,216,313"
19486,"0,354,213,214,216"
19487,"161,111,528,404,311"
19488,"131,134,454,426,508,31"
19489,"160,131,166,40,15,151,159"
19490,"64,72,11,12,44,335"
19491,"199,169,170,436,343"
19492,"327,8,265,490,269,218"
19493,"325,199,111,275,53,382"
19494,"456,429,271,213,252"
19495,"448,64,524,79,145"
19496,"258,426,145,402,508,31"
19497,"448,64,323,199,170,145,181"
19498,"69,72,11,44,60,92"
19499,"288,8,425,265,206,498"
19500,"265,376,380,349,216"
19501,"128,194,3,40,41,145,21"
19502,"128,76,21,23,408,187"
19503,"456,355,429,271"
19504,"515,199,265,169,21,187"
19505,"160,523,108,334,53,21"
19506,"385,322,5,145,437,54"
19507,"3,99,15,111,53,474"
19508,"64,73,395,44,496,80"
19509,"448,64,296,336,80"
19510,"3,4,108,238,21"
19511,"3,4,262,105,188"
19512,"418,484,265,145,402,255"
19513,"160,40,145,146,315"
19514,"3,40,41,21,182"
19515,"10,11,205,220,221"
19516,"64,493,80,145,24,62"
19517,"224,135,40,41,138"
19518,"160,423,199,170,74,307,248"
19519,"64,10,43,80,54,24"
19520,"38,8,240,308,87"
19521,"297,341,349,265"
19522,"3,199,200,170,337,21,311,187"
19523,"10,145,83,54,502"
19524,"3,41,42,21,126"
19525,"40,226,131,406"
19526,"160,356,199,487,426,315"
19527,"131,38,78,368,241,184"
19528,"226,131,40,368,184"
19529,"164,325,111,53,21,474"
19530,"67,73,11,44,397,313"
19531,"64,69,10,11,44,335"
19532,"160,41,145,146,149,315"
19533,"64,10,11,44,45,80"
19534,"128,129,194,168,17,145"
19535,"128,160,175,186,315"
19536,"38,71,264,145,402,24"
19537,"3,325,15,16,53"
19538,"323,199,170,43,145,181,24"
19539,"96,258,11,109,31"
19540,"4,40,41,523,53,188"
19541,"96,322,145,437,54,31"
19542,"231,8,308,23,26"
19543,"199,169,170,277,278,343"
19544,"376,488,340,265"
19545,"3,199,200,170,15,17,337,85,311,56"
19546,"128,195,4,393,53,183"
19547,"515,265,145,502,376"
19548,"128,455,271,175,186"
19549,"64,80,145,402,24,25"
19550,"131,132,40,368,184"
19551,"128,160,151,152,186,315"
19552,"224,229,230,41,108,21"
19553,"391,456,8,271,405"
19554,"169,170,171,199"
19555,"199,104,170,171,426,508,30"
19556,"40,193,131,406"
19557,"135,40,138,151,152"
19558,"199,265,170,426,337,340,21,311,187,223"
19559,"128,195,199,265,170,426,399,337,311,223"
19560,"100,13,367,85,122,158"
19561,"265,492,399,208,209"
19562,"67,72,11,44,145,478"
19563,"321,362,271,208,209"
19564,"0,199,169,170,426,271,337,311,223"
19565,"3,368,17,115,21,184"
19566,"34,3,115,21,187"
19567,"288,265,399,497,216,380"
19568,"10,145,402,220,221"
19569,"111,21,472,412,126"
19570,"419,234,11,10,21,60"
19571,"34,3,199,170,426,337,21,311,187,223"
19572,"33,21,379,301"
19573,"448,64,524,461,145"
19574,"3,332,17,18,53"
19575,"3,301,21,85,86"
19576,"226,131,40,368,184"
19577,"4,100,111,367,375,474"
19578,"199,135,138,301,21,374"
19579,"355,456,271,501,313"
19580,"265,10,493,145,54,376"
19581,"64,38,137,80,54,95"
19582,"131,13,401,241,145,478"
19583,"226,131,406,159"
19584,"192,38,74,23,219,30"
19585,"72,11,12,44,220,221"
19586,"128,129,197,296,336,60"
19587,"131,40,142,368,184"
19588,"199,169,265,340,21,187"
19589,"66,3,199,200,170,337,21,311,30"
19590,"326,105,10,366,271,220"
19591,"199,168,13,17,506,382"
19592,"32,100,40,297,265,31"
19593,"96,258,426,508,31"
19594,"160,40,111,21,182,123"
19595,"199,169,170,171,493,145"
19596,"416,4,172,210,21,53"
19597,"97,331,228,5"
19598,"3,17,18,21,187"
19599,"72,11,12,44,60,61"
19600,"128,194,199,200,170,139,145,337,311,153"
19601,"448,64,10,524,145"
19602,"160,202,334,111,112"
19603,"3,199,200,170,337,21,311,126"
19604,"265,398,208,209,479"
19605,"1,355,271,434,313,346"
19606,"376,488,340,265"
19607,"291,484,424,271,218,255"
19608,"417,296,300,180,120"
19609,"66,3,325,85,53,30"
19610,"162,163,34,40,237"
19611,"0,128,195,8,265,340"
19612,"33,3,147,148,21"
19613,"323,199,170,239,49,24,60"
19614,"40,131,134"
19615,"128,129,40,76,23"
19616,"258,420,296,145,478,31"
19617,"162,38,40,44,468,246"
19618,"8,0,405,391"
19619,"327,8,265,376,313,346"
19620,"60,24,345,92,62"
19621,"40,226,131"
19622,"3,147,148,85,21,379"
19623,"456,425,265,271,213,252"
19624,"38,8,240,308,440"
19625,"3,34,187,21"
19626,"8,265,206,208,369,376"
19627,"111,115,21,182,123"
19628,"3,199,200,170,108,337,21,311"
19629,"38,74,84,246,88"
19630,"291,271,280,348,255"
19631,"384,265,340,341"
19632,"135,40,329,170,138"
19633,"265,397,145,402,376,313"
19634,"481,426,83,54,218,508"
19635,"0,265,492,208,471"
19636,"4,41,435,277,278,286"
19637,"296,428,411,300"
19638,"96,258,83,54,31"
19639,"425,349,265,297"
19640,"131,38,13,142,401,94"
19641,"40,10,493,145,220"
19642,"53,523,325,287"
19643,"0,1,2,211,212,216"
19644,"488,8,265,376,285"
19645,"34,3,263,21,187"
19646,"100,8,40,206,208,369"
19647,"515,265,366,271,213,214"
19648,"66,3,170,459,30"
19649,"10,11,205,220,221"
19650,"3,41,42,108,21"
19651,"43,145,181,23,24"
19652,"355,231,457,218,271,26"
19653,"224,160,41,494,184,315"
19654,"448,64,493,145,402"
19655,"32,180,120,316,30,31"
19656,"448,64,524,79,145"
19657,"199,40,170,171,184,185"
19658,"425,349,265,399"
19659,"3,164,293,21,85"
19660,"199,296,169,170,265,337,340,251"
19661,"10,145,402,83,54"
19662,"296,499,420,411"
19663,"226,131,40,368,184"
19664,"3,199,200,41,170,337,21,311,286"
19665,"288,304,497,216,380"
19666,"64,38,264,10,44,80,145"
19667,"34,263,199,170,426,337,21,311,187,223"
19668,"0,453,265,269,208,218"
19669,"40,226,131,134"
19670,"64,73,10,44,80,54"
19671,"128,195,40,76,23"
19672,"354,360,271,216,218,475"
19673,"0,456,271,280,255"
19674,"199,40,135,138,374"
19675,"160,325,302,111,53,284"
19676,"430,53,21,187,127"
19677,"1,483,325,111,275,53"
19678,"10,145,181,60,61"
19679,"10,145,402,220,221"
19680,"256,261,208,471,255"
19681,"160,128,324,41,186,315"
19682,"448,64,524,79,145"
19683,"34,3,115,21,187"
19684,"4,7,108,238,21"
19685,"418,26,231,457,265,218"
19686,"64,489,524,145,90,60"
19687,"3,199,200,170,108,337,21,311"
19688,"456,265,429,271,409"
19689,"135,199,201,169,41,431"
19690,"288,482,456,271,213,214"
19691,"160,131,166,40,142,15,151"
19692,"162,131,163,241,21,187"
19693,"448,169,80,64"
19694,"0,458,271,277,342"
19695,"326,105,10,220,221"
19696,"96,160,135,244,247,31"
19697,"265,370,376,218,446,216"
19698,"417,514,8,296,74,118"
19699,"34,3,199,200,170,337,21,311,447"
19700,"97,5,122,13,21,154"
19701,"227,104,111,474,30"
19702,"327,456,8,265,271,376"
19703,"320,17,18,3"
19704,"448,64,524,80,145"
19705,"291,8,206,271,208,369"
19706,"64,72,11,12,44,80"
19707,"458,366,271,208,209,277"
19708,"322,326,105,493,145,54"
19709,"38,199,296,169,170,337,251,63"
19710,"128,129,131,60,414,159"
19711,"384,96,265,49,24,31"
19712,"33,97,164,5,21"
19713,"456,291,360,271"
19714,"64,448,524,80,145"
19715,"64,296,333,80,336"
19716,"419,11,83,54,23,31"
19717,"131,38,296,137,460,241"
19718,"38,264,40,10,145,54"
19719,"488,265,340,276"
19720,"3,4,174,238"
19721,"160,35,36,423,40"
19722,"38,26,91,350,63"
19723,"326,105,10,220,221"
19724,"515,425,265,21,187"
19725,"224,161,135,41,138,111"
19726,"199,170,337,339,436,343"
19727,"456,360,271,218,475"
19728,"38,105,106,220,221,63"
19729,"100,228,4,5,435,222"
19730,"38,8,308,440,26,350"
19731,"128,194,108,145,21,379"
19732,"68,111,21,53,182,412"
19733,"288,0,3,265,340,21"
19734,"96,131,11,109,406,31"
19735,"10,11,220,221"
19736,"416,161,172,111,21,53"
19737,"128,194,100,139,145,153,222"
19738,"160,135,40,334,431"
19739,"256,515,425,265,255"
19740,"327,8,425,265,285"
19741,"0,313,346,501"
19742,"128,0,291,199,296,170,426,271,337,179,311"
19743,"33,40,41,301,21"
19744,"259,199,169,170,426,41,311,215"
19745,"514,38,103,8,91"
19746,"199,13,17,150,343,58"
19747,"288,355,456,271,498"
19748,"448,64,90,80"
19749,"456,0,291,271"
19750,"3,4,238,51,52"
19751,"199,169,170,171,21,187"
19752,"32,43,145,181,24,31"
19753,"1,2,199,169,434"
19754,"160,74,315,184,185,283"
19755,"160,193,131,166,76,15,23,151"
19756,"3,15,17,85,86,56"
19757,"228,5,426,111,112,311,312"
19758,"448,64,10,524,145"
19759,"38,145,82,402,54,55"
19760,"34,3,46,15,16"
19761,"8,0,405,391"
19762,"199,265,170,426,337,340,311,349,223"
19763,"34,199,169,143,311"
19764,"64,325,111,275,53,90"
19765,"3,4,294,21,22,28"
19766,"34,3,199,200,170,337,21,311,187"
19767,"1,2,483,169,311"
19768,"354,360,271,213,214,216"
19769,"38,135,493,240,145,250"
19770,"131,199,241,220,221,382"
19771,"0,38,240,87,249"
19772,"288,291,457,271,498,218"
19773,"72,11,12,44,60,61"
19774,"64,10,335,448"
19775,"418,8,425,265,206"
19776,"102,199,200,170,337,21,311,187"
19777,"326,105,10,220,221"
19778,"33,3,199,200,170,337,21,311"
19779,"108,467,53,21,22"
19780,"73,10,395,44,496,145"
19781,"160,40,41,149,315"
19782,"3,41,42,21,187"
19783,"3,17,18,115,21"
19784,"8,0,514,391"
19785,"291,456,424,271,218"
19786,"131,38,296,137,460,241"
19787,"64,69,10,11,44,80"
19788,"64,65,382,199,145,478"
19789,"34,3,199,200,170,337,21,311,187"
19790,"128,129,418,265,376"
19791,"288,0,265,399,271"
19792,"160,324,166,41,15,151,315"
19793,"323,199,170,145,181,382"
19794,"456,425,488,265,271"
19795,"199,200,170,48,337,147,148,21,311"
19796,"131,241,178,406,30"
19797,"169,337,277,278,21,187"
19798,"3,147,148,180,120"
19799,"288,482,456,271,213,214"
19800,"456,291,360,271"
19801,"199,169,170,436,343"
19802,"231,457,218,24,26,59"
19803,"67,11,44,24,25,220,221"
19804,"10,242,54,23,24,220"
19805,"448,64,524,80,145"
19806,"38,231,264,240,26"
19807,"199,265,170,426,337,340,311,313,346,223"
19808,"327,488,8,265,344"
19809,"72,11,12,44,220,221"
19810,"296,169,460,300"
19811,"199,168,17,243,184,382"
19812,"488,425,349,265"
19813,"323,199,170,10,145,181,60"
19814,"64,448,524,80,145"
19815,"326,105,493,145,220,221"
19816,"32,296,300,333,31"
19817,"326,105,10,220,221"
19818,"353,1,483,271,464,277"
19819,"128,129,40,76,23"
19820,"224,160,40,41,334"
19821,"3,199,200,41,42,170,337,21,311"
19822,"160,41,202,334,111,286"
19823,"8,0,514,308"
19824,"456,457,265,271,218,415"
19825,"323,199,233,170,239,51,60"
19826,"425,265,348,349,255"
19827,"128,194,40,76,145,23"
19828,"105,265,23,376,318"
19829,"64,80,145,402,54,55"
19830,"0,313,346,501"
19831,"323,199,170,43,145,181,24"
19832,"40,226,131,142"
19833,"417,296,204,13,430,53"
19834,"291,327,8,265,266,271"
19835,"391,8,296,306,23,31"
19836,"3,21,102,127"
19837,"38,264,10,44,145,402"
19838,"201,41,204,13,21,126"
19839,"82,309,38,39"
19840,"187,3,21"
19841,"323,199,170,299,145,51,181"
19842,"8,83,308,405,54"
19843,"160,423,199,74,170,307,248"
19844,"0,231,8,391,216,26"
19845,"80,64,93,448"
19846,"68,21,53,182,187"
19847,"72,265,44,340,376"
19848,"199,169,170,171,23,31"
19849,"38,240,89,26,350"
19850,"128,194,41,111,145,215,472"
19851,"160,325,40,334,53"
19852,"193,131,199,170,171,23,31"
19853,"135,199,169,431,281"
19854,"199,169,170,426,337,311,223"
19855,"3,68,199,200,170,337,53,21,311"
19856,"64,38,264,10,44,80,145"
19857,"64,489,145,181,90,60"
19858,"448,64,10,524,145"
19859,"69,10,11,44,220,221"
19860,"64,38,71,72,44,80,24"
19861,"160,296,202,300,334,111"
19862,"40,41,21,126,191"
19863,"38,105,23,440,318"
19864,"323,199,489,170,239,60"
19865,"290,8,206,218,446,31"
19866,"38,74,84,246,88"
19867,"64,514,8,80,24,25"
19868,"226,142,131,486"
19869,"32,290,180,120,31"
19870,"448,65,64,524,145"
19871,"199,169,170,436,343"
19872,"162,163,34,135,237,250"
19873,"199,265,170,426,337,340,21,311,187,223"
19874,"64,43,335,80,24"
19875,"456,0,291,271"
19876,"3,267,111,21,126"
19877,"10,11,205,24,59"
19878,"265,429,271,409,26,27"
19879,"160,3,35,40,528,311"
19880,"448,64,454,426,508,31"
19881,"66,147,148,21,124,30"
19882,"326,105,10,220,221"
19883,"64,448,524,80,145"
19884,"32,418,265,24,345,31"
19885,"38,39,145,82,402"
19886,"356,199,170,436,343"
19887,"69,10,11,44,45,145"
19888,"199,296,169,170,337,251"
19889,"231,8,308,26,350"
19890,"131,170,494,241,436,184"
19891,"128,175,145,146,186"
19892,"323,199,170,145,181,382"
19893,"323,199,170,43,145,181,24"
19894,"326,105,10,220,221"
19895,"240,137,91,38"
19896,"296,411,300,499"
19897,"169,170,337,277,278"
19898,"448,64,323,199,170,111,282"
19899,"164,201,41,243,21,184"
19900,"66,3,523,53,30"
19901,"326,105,10,220,221"
19902,"199,170,426,436,343,312,311"
19903,"72,265,11,12,44,376"
19904,"199,265,170,426,337,340,21,311,187,223"
19905,"271,208,209,280,348,255"
19906,"417,135,296,74,141,118"
19907,"199,169,170,171,245,31"
19908,"64,299,51,473,93"
19909,"0,419,11,208,220,221"
19910,"0,521,208,279,216,249"
19911,"3,111,21,182,472"
19912,"304,372,279,216,249,255"
19913,"72,11,12,44,60,61"
19914,"3,48,81,21,30"
19915,"288,449,271,498,211,319"
19916,"72,44,111,282,60,61"
19917,"128,194,34,143,145,21,187"
19918,"296,111,371,404,284"
19919,"3,199,200,170,337,21,311,187"
19920,"255,199,169,170,426,337,311,348,223"
19921,"326,105,10,220,221"
19922,"514,8,235,372,255"
19923,"199,296,169,170,337,251"
19924,"32,169,426,115,21,31"
19925,"160,162,163,40,334"
19926,"97,3,5,40,139,21"
19927,"160,108,332,334,21,53"
19928,"356,135,199,329,170,431"
19929,"111,53,21,182,441,287"
19930,"160,40,147,180,148,120"
19931,"131,60,241,406,92"
19932,"66,68,111,53,412,30"
19933,"199,296,170,426,333,336,337,274,311"
19934,"0,449,271,211,212,216"
19935,"296,523,371,53,120,121"
19936,"3,4,301,210,21,85"
19937,"64,38,71,80,54,24,95"
19938,"481,38,71,24,25,218"
19939,"456,265,429,271,409"
19940,"418,38,265,240,82"
19941,"10,24,25,220,221"
19942,"38,137,493,145,87"
19943,"3,21,102,22"
19944,"64,299,145,51,181,93"
19945,"38,71,74,303,24,94"
19946,"64,265,10,11,80,376"
19947,"43,23,24,220,221"
19948,"38,264,145,402,54,55"
19949,"40,131,142"
19950,"376,425,340,265"
19951,"484,89,26,350,255"
19952,"34,3,199,200,170,337,21,311,447"
19953,"291,425,265,271,465,218"
19954,"3,40,139,204,13,21"
19955,"265,340,21,187,127"
19956,"259,199,135,169,170,426,431,311"
19957,"128,1,0,195,77,31"
19958,"97,3,5,6"
19959,"454,10,24,25,220,31"
19960,"354,360,271,304,216"
19961,"3,419,11,15,16"
19962,"216,0,211,254"
19963,"355,271,26,27,350"
19964,"448,64,48,81,21,30"
19965,"326,105,10,493,145,220"
19966,"199,426,170,436,311,312,343"
19967,"257,456,265,271,376,216"
19968,"204,13,108,21,379"
19969,"67,10,11,44,54,220,221"
19970,"128,194,3,145,21,187"
19971,"38,74,243,184,91,317"
19972,"326,105,10,220,221"
19973,"265,399,208,209,216,380"
19974,"448,64,10,54,24,25"
19975,"368,40,184"
19976,"32,418,8,265,405,31"
19977,"128,130,199,21,187,382"
19978,"418,8,457,265,308,218"
19979,"64,38,264,10,11,80"
19980,"258,426,11,109,508,31"
19981,"160,290,199,334,382,31"
19982,"391,8,265,145,502,349"
19983,"453,8,425,265,235,208"
19984,"38,137,111,404,21,182"
19985,"199,8,170,426,337,274,436,405,311"
19986,"160,40,315,196"
19987,"199,169,170,171,77,31"
19988,"418,38,265,82,26,350"
19989,"323,199,170,10,145,181,60"
19990,"259,199,169,170,426,311,281"
19991,"296,169,507,311"
19992,"160,40,315,302"
19993,"135,40,201,41,244"
19994,"456,265,429,271,409"
19995,"3,199,200,170,108,337,21,311"
19996,"323,199,170,10,145,181,60"
19997,"10,145,402,54,55"
19998,"0,271,280,348,255"
19999,"3,199,200,170,108,337,21,85,311"
20000,"0,8,308,26,27"
20001,"40,76,145,146,23"
20002,"64,38,264,105,106,80"
20003,"326,105,10,220,221"
20004,"3,13,14,17,58"
20005,"480,488,425,265,255"
20006,"10,493,145,24,25,220"
20007,"448,65,64,524,145"
20008,"288,484,304,497,216,255"
20009,"128,129,40"
20010,"38,493,240,145,91"
20011,"448,64,299,51,93"
20012,"38,137,74,303,87"
20013,"131,77,92,406,60,31"
20014,"38,8,265,240,308,438"
20015,"326,105,10,220,221"
20016,"128,194,3,199,200,170,145,337,311"
20017,"33,40,41,172,21"
20018,"32,290,363,271,31"
20019,"64,10,11,109,80"
20020,"41,42,48,21,124"
20021,"0,38,493,240,145,249"
20022,"38,71,393,145,402,53,24"
20023,"128,129,453,208,369"
20024,"3,301,21,85,86"
20025,"1,2,199,170,426,337,434,311,223"
20026,"34,3,169,170,21,187"
20027,"192,38,296,74,526,118"
20028,"96,258,111,282,31"
20029,"323,199,170,43,145,181,24"
20030,"128,194,195,108,145,21"
20031,"323,199,170,43,145,181,24"
20032,"160,35,36,167,423,147"
20033,"288,0,484,497,218,255"
20034,"488,265,515,376"
20035,"64,72,265,44,80,376"
20036,"328,271,145,444,478,31"
20037,"448,64,524,80,145"
20038,"199,170,337,339,436,343"
20039,"3,199,200,170,337,21,311"
20040,"128,129,514,8,313,346"
20041,"162,163,131,241,21,187"
20042,"64,514,8,80,24,25"
20043,"34,3,17,18,447"
20044,"418,38,265,349,63"
20045,"38,135,298,94,28,190"
20046,"160,40,41,215,151,315"
20047,"40,10,145,402,54"
20048,"34,3,263,21,187"
20049,"3,164,85,21,120,157"
20050,"131,74,139,241,307,155"
20051,"169,170,108,21,187"
20052,"97,331,228,5"
20053,"391,456,8,269,271,218"
20054,"320,332,17,18,53"
20055,"128,129,40,313,346"
20056,"1,2,455,271,313,346"
20057,"40,466,131,406"
20058,"34,3,263,21,187"
20059,"0,38,8,206,240,249"
20060,"384,265,395,396,49,24"
20061,"4,108,238,19,21"
20062,"67,72,11,44,220,221"
20063,"448,64,524,80,145"
20064,"64,11,44,45,493,80,145"
20065,"64,38,39,296,80,336"
20066,"514,456,8,271,308"
20067,"327,8,265,276,313,346"
20068,"67,10,11,44,220,221"
20069,"192,38,74,118,60,414"
20070,"72,11,12,44,220,221"
20071,"40,226,131,159"
20072,"514,199,8,21,182,382"
20073,"323,199,170,10,145,181,60"
20074,"4,7,167,238,147"
20075,"131,38,78,368,406,184"
20076,"38,71,78,368,24,184"
20077,"32,426,508,31,348,255"
20078,"448,64,38,137,87"
20079,"0,355,424,271,249,218"
20080,"40,10,145,83,54"
20081,"3,199,17,18,382"
20082,"199,8,170,426,270,337,274,405,311"
20083,"457,425,265,218,349"
20084,"0,38,457,240,249,218"
20085,"32,160,391,8,40,31"
20086,"10,145,402,54,24,25"
20087,"418,514,8,265,308"
20088,"32,417,66,296,30,31"
20089,"259,199,135,169,170,426,431,311"
20090,"3,17,18,51,52"
20091,"128,129,197,296,336,60"
20092,"301,21,85,124,158"
20093,"160,40,315,334"
20094,"488,265,8,313,346,285"
20095,"199,170,459,436,343"
20096,"228,5,204,13,108,21"
20097,"199,170,459,13,401,374"
20098,"64,38,264,10,44,80,145"
20099,"384,199,265,170,426,337,340,311,223"
20100,"40,129,128"
20101,"456,265,271,276,313,346"
20102,"240,137,38,87"
20103,"40,74,395,23"
20104,"241,226,131,406"
20105,"160,40,315,334"
20106,"35,36,13,111,401,284"
20107,"426,11,109,245,508,31"
20108,"326,105,10,220,221"
20109,"38,137,493,240,145"
20110,"226,131,40,368,184"
20111,"240,137,38,87"
20112,"288,291,391,8,271,498"
20113,"32,169,31,199"
20114,"64,10,43,80,54,24"
20115,"3,199,200,170,108,337,21,311"
20116,"291,484,458,271,277,255"
20117,"128,130,231,105,26,318"
20118,"456,425,458,265,271,277"
20119,"128,194,3,325,145,53"
20120,"3,199,200,170,337,21,311"
20121,"0,211,212,216,254"
20122,"448,64,524,145,402"
20123,"240,137,91,38"
20124,"38,105,74,240,84,318"
20125,"323,199,170,43,145,181,24"
20126,"169,170,21,311,187"
20127,"64,38,137,265,80,376"
20128,"74,23,118,303"
20129,"34,3,332,53,447"
20130,"3,228,5,301,85,21"
20131,"384,297,265,49,24"
20132,"40,226,131,142"
20133,"448,64,489,90,60"
20134,"34,3,169,21,311,187"
20135,"72,44,145,181,60,61"
20136,"34,263,169,21,311,187"
20137,"128,160,243,247,184,186"
20138,"135,199,169,431,281"
20139,"323,199,170,43,145,181,24"
20140,"419,38,11,309,24,62"
20141,"240,137,38,87"
20142,"135,394,332,244,53,255"
20143,"32,43,145,181,24,31"
20144,"96,111,282,284,31"
20145,"64,290,80,93,31"
20146,"296,169,499,300"
20147,"3,40,41,139,21,286"
20148,"32,169,31,199"
20149,"323,199,170,145,181,23,24"
20150,"199,40,135,298,382"
20151,"160,128,324,41,186,315"
20152,"131,135,494,241,184,189"
20153,"96,131,241,406,31"
20154,"160,128,324,41,186,315"
20155,"66,167,147,148,30"
20156,"0,258,328,216,31"
20157,"199,457,170,169,426,337,311,218,223"
20158,"131,38,486,78,142"
20159,"242,10,220,221"
20160,"448,64,323,199,170,93"
20161,"64,193,131,80,241"
20162,"448,64,524,79,145"
20163,"40,226,131"
20164,"199,168,17,220,221,382"
20165,"224,3,102,41,21"
20166,"40,138,236,135"
20167,"64,40,10,80,145,54"
20168,"96,384,265,49,24,31"
