id,labels
8552,"8,265,296"
8553,"3,17,18"
8554,"3,21,187"
8555,"21,170,187"
8556,"3,21,108"
8557,"271,337,426"
8558,"26,38,240"
8559,"105,220,221"
8560,"64,145,448"
8561,"11,220,221"
8562,"64,80,448"
8563,"8,26,38"
8564,"38,64,145"
8565,"0,8,313"
8566,"54,145,402"
8567,"170,199,323"
8568,"169,170,199"
8569,"40,131,226"
8570,"3,21,187"
8571,"21,170,199"
8572,"105,220,221"
8573,"169,170,199"
8574,"265,271,425"
8575,"3,21,111"
8576,"10,145,220"
8577,"3,21,147"
8578,"135,170,199"
8579,"24,145,181"
8580,"21,187,311"
8581,"26,38,240"
8582,"24,38,74"
8583,"3,21,111"
8584,"8,26,350"
8585,"40,128,129"
8586,"3,21,108"
8587,"8,31,296"
8588,"64,265,402"
8589,"38,137,145"
8590,"40,160,315"
8591,"31,54,145"
8592,"145,181,199"
8593,"170,199,426"
8594,"31,145,402"
8595,"21,170,199"
8596,"64,80,448"
8597,"0,271,456"
8598,"169,170,199"
8599,"3,15,53"
8600,"128,271,313"
8601,"64,145,448"
8602,"169,170,199"
8603,"21,41,160"
8604,"40,131,145"
8605,"21,34,187"
8606,"3,21,111"
8607,"10,11,44"
8608,"170,199,426"
8609,"169,170,199"
8610,"21,187,311"
8611,"74,118,296"
8612,"64,145,402"
8613,"10,11,44"
8614,"0,265,271"
8615,"24,38,240"
8616,"265,271,456"
8617,"60,170,199"
8618,"3,21,187"
8619,"145,170,199"
8620,"21,41,160"
8621,"21,170,199"
8622,"128,208,265"
8623,"170,199,426"
8624,"3,17,18"
8625,"40,131,226"
8626,"10,220,221"
8627,"24,38,137"
8628,"40,160,315"
8629,"21,38,74"
8630,"3,5,21"
8631,"170,311,337"
8632,"8,26,271"
8633,"265,296,337"
8634,"3,21,41"
8635,"3,21,111"
8636,"24,60,145"
8637,"3,21,85"
8638,"40,131,241"
8639,"3,21,108"
8640,"31,40,131"
8641,"41,160,315"
8642,"40,131,226"
8643,"8,26,38"
8644,"11,64,265"
8645,"208,265,349"
8646,"13,21,111"
8647,"31,131,145"
8648,"40,160,315"
8649,"21,147,160"
8650,"3,21,311"
8651,"11,265,376"
8652,"216,255,271"
8653,"40,128,131"
8654,"135,170,199"
8655,"24,64,145"
8656,"21,170,199"
8657,"40,131,160"
8658,"24,54,145"
8659,"24,64,265"
8660,"40,128,129"
8661,"0,271,456"
8662,"10,11,44"
8663,"40,131,226"
8664,"64,80,145"
8665,"40,131,226"
8666,"208,265,271"
8667,"170,311,337"
8668,"3,4,238"
8669,"0,26,271"
8670,"3,21,34"
8671,"0,265,271"
8672,"105,220,221"
8673,"0,216,271"
8674,"21,40,41"
8675,"3,21,311"
8676,"64,80,448"
8677,"3,21,147"
8678,"169,170,199"
8679,"265,376,384"
8680,"170,199,426"
8681,"8,206,208"
8682,"3,21,187"
8683,"3,21,111"
8684,"169,170,199"
8685,"21,265,271"
8686,"169,170,199"
8687,"24,43,145"
8688,"170,181,199"
8689,"0,8,265"
8690,"170,199,337"
8691,"3,21,187"
8692,"3,21,41"
8693,"3,21,108"
8694,"64,145,448"
8695,"135,170,199"
8696,"64,145,448"
8697,"145,170,199"
8698,"10,220,221"
8699,"8,206,208"
8700,"216,271,426"
8701,"64,80,448"
8702,"41,160,315"
8703,"3,21,147"
8704,"170,199,337"
8705,"24,145,199"
8706,"74,128,296"
8707,"38,131,241"
8708,"26,38,240"
8709,"38,64,145"
8710,"31,54,145"
8711,"24,31,60"
8712,"8,26,271"
8713,"40,135,160"
8714,"54,145,402"
8715,"170,199,426"
8716,"3,21,41"
8717,"21,40,128"
8718,"64,93,448"
8719,"3,21,128"
8720,"255,271,456"
8721,"3,4,21"
8722,"3,21,170"
8723,"31,32,296"
8724,"40,135,199"
8725,"64,145,402"
8726,"60,199,220"
8727,"24,49,60"
8728,"38,74,111"
8729,"3,17,21"
8730,"40,131,226"
8731,"255,271,456"
8732,"44,64,145"
8733,"135,170,199"
8734,"74,111,160"
8735,"21,34,40"
8736,"21,170,199"
8737,"64,80,145"
8738,"64,80,145"
8739,"38,170,199"
8740,"24,31,60"
8741,"8,26,38"
8742,"3,53,111"
8743,"170,199,323"
8744,"10,220,221"
8745,"255,271,456"
8746,"40,128,131"
8747,"3,21,199"
8748,"0,271,296"
8749,"0,271,456"
8750,"216,255,271"
8751,"265,271,456"
8752,"40,54,145"
8753,"0,218,271"
8754,"10,11,44"
8755,"40,160,315"
8756,"265,271,349"
8757,"105,220,221"
8758,"8,208,265"
8759,"21,53,111"
8760,"3,21,111"
8761,"34,40,131"
8762,"170,199,337"
8763,"41,135,199"
8764,"3,21,311"
8765,"265,271,456"
8766,"31,32,111"
8767,"24,38,64"
8768,"10,11,44"
8769,"31,131,241"
8770,"0,271,456"
8771,"10,220,221"
8772,"26,38,240"
8773,"10,145,220"
8774,"40,131,226"
8775,"64,80,448"
8776,"3,21,41"
8777,"26,265,271"
8778,"24,43,145"
8779,"3,21,41"
8780,"131,135,184"
8781,"0,265,271"
8782,"40,54,145"
8783,"169,170,199"
8784,"169,170,199"
8785,"64,145,448"
8786,"10,44,54"
8787,"24,145,199"
8788,"21,41,160"
8789,"24,38,199"
8790,"10,145,220"
8791,"10,220,221"
8792,"0,218,271"
8793,"31,265,296"
8794,"21,170,311"
8795,"3,21,111"
8796,"0,271,456"
8797,"13,21,145"
8798,"64,80,448"
8799,"21,170,199"
8800,"41,160,315"
8801,"8,38,240"
8802,"31,32,296"
8803,"31,145,220"
8804,"145,170,199"
8805,"216,255,271"
8806,"10,11,44"
8807,"24,49,265"
8808,"3,21,111"
8809,"31,32,296"
8810,"8,26,218"
8811,"21,111,128"
8812,"60,170,199"
8813,"216,255,271"
8814,"38,74,296"
8815,"21,170,199"
8816,"3,21,187"
8817,"21,170,199"
8818,"0,216,271"
8819,"8,26,38"
8820,"38,131,241"
8821,"0,271,456"
8822,"170,199,296"
8823,"0,265,271"
8824,"8,265,271"
8825,"24,38,64"
8826,"3,21,53"
8827,"135,170,199"
8828,"21,170,199"
8829,"8,26,271"
8830,"0,265,271"
8831,"3,21,34"
8832,"38,64,145"
8833,"13,53,111"
8834,"3,13,21"
8835,"0,8,265"
8836,"64,145,402"
8837,"169,170,199"
8838,"31,60,296"
8839,"0,265,271"
8840,"3,21,311"
8841,"40,128,129"
8842,"26,38,240"
8843,"3,21,311"
8844,"24,170,296"
8845,"13,21,111"
8846,"170,199,296"
8847,"3,21,41"
8848,"21,40,145"
8849,"40,160,315"
8850,"64,145,448"
8851,"40,131,241"
8852,"10,220,221"
8853,"169,170,199"
8854,"169,170,199"
8855,"40,131,226"
8856,"64,145,448"
8857,"38,64,145"
8858,"10,220,221"
8859,"8,38,128"
8860,"24,38,240"
8861,"170,265,271"
8862,"4,19,238"
8863,"64,80,448"
8864,"38,74,118"
8865,"24,60,199"
8866,"135,170,199"
8867,"21,53,265"
8868,"31,32,296"
8869,"21,34,187"
8870,"53,74,111"
8871,"170,199,323"
8872,"10,11,44"
8873,"4,19,238"
8874,"54,145,402"
8875,"40,131,145"
8876,"21,170,187"
8877,"0,8,265"
8878,"8,206,208"
8879,"170,199,426"
8880,"21,41,187"
8881,"10,11,265"
8882,"170,337,426"
8883,"64,145,448"
8884,"3,4,238"
8885,"34,40,131"
8886,"3,17,21"
8887,"10,220,221"
8888,"24,38,240"
8889,"4,5,238"
8890,"54,145,402"
8891,"169,170,199"
8892,"170,296,426"
8893,"170,311,337"
8894,"11,265,376"
8895,"3,21,108"
8896,"255,271,456"
8897,"3,17,53"
8898,"10,220,221"
8899,"3,21,187"
8900,"8,206,208"
8901,"170,199,323"
8902,"40,128,160"
8903,"24,170,199"
8904,"10,44,64"
8905,"3,21,147"
8906,"4,19,238"
8907,"40,131,226"
8908,"40,135,199"
8909,"40,160,315"
8910,"31,32,296"
8911,"24,38,64"
8912,"4,53,111"
8913,"64,170,199"
8914,"3,21,147"
8915,"34,40,128"
8916,"40,160,184"
8917,"40,131,226"
8918,"64,145,402"
8919,"21,41,160"
8920,"38,74,111"
8921,"169,170,199"
8922,"10,54,145"
8923,"3,4,5"
8924,"8,206,208"
8925,"31,96,296"
8926,"40,128,129"
8927,"64,80,448"
8928,"3,21,41"
8929,"3,21,187"
8930,"265,271,376"
8931,"31,265,296"
8932,"10,11,44"
8933,"64,80,145"
8934,"31,128,296"
8935,"8,26,38"
8936,"3,21,111"
8937,"24,64,80"
8938,"0,265,271"
8939,"170,199,426"
8940,"3,21,145"
8941,"21,34,187"
8942,"135,170,199"
8943,"10,220,221"
8944,"255,265,271"
8945,"170,199,426"
8946,"8,206,208"
8947,"0,218,271"
8948,"145,170,199"
8949,"10,11,220"
8950,"3,21,41"
8951,"40,131,241"
8952,"34,40,145"
8953,"31,170,296"
8954,"64,93,448"
8955,"135,170,199"
8956,"38,64,145"
8957,"169,170,199"
8958,"21,34,187"
8959,"40,128,129"
8960,"105,220,221"
8961,"24,38,131"
8962,"21,41,160"
8963,"105,220,221"
8964,"64,80,145"
8965,"38,240,265"
8966,"3,4,21"
8967,"3,21,311"
8968,"3,4,238"
8969,"3,21,108"
8970,"3,21,311"
8971,"21,38,74"
8972,"3,21,187"
8973,"0,216,271"
8974,"40,160,315"
8975,"3,21,311"
8976,"21,187,265"
8977,"40,131,226"
8978,"10,64,145"
8979,"64,80,448"
8980,"105,220,221"
8981,"40,128,145"
8982,"38,64,145"
8983,"3,21,147"
8984,"170,199,426"
8985,"0,265,271"
8986,"8,145,265"
8987,"170,199,426"
8988,"26,38,240"
8989,"170,199,426"
8990,"41,160,315"
8991,"40,160,315"
8992,"44,64,145"
8993,"38,74,131"
8994,"26,38,240"
8995,"44,64,145"
8996,"145,170,199"
8997,"40,160,315"
8998,"145,170,199"
8999,"3,4,238"
9000,"3,21,111"
9001,"26,38,240"
9002,"105,220,221"
9003,"10,54,145"
9004,"10,220,221"
9005,"40,135,199"
9006,"10,11,64"
9007,"3,4,21"
9008,"38,54,145"
9009,"3,4,238"
9010,"265,271,456"
9011,"26,38,105"
9012,"10,44,64"
9013,"10,220,221"
9014,"105,220,221"
9015,"31,54,145"
9016,"3,21,41"
9017,"3,5,21"
9018,"10,11,220"
9019,"10,11,265"
9020,"24,38,64"
9021,"21,40,41"
9022,"3,5,21"
9023,"170,199,426"
9024,"0,265,271"
9025,"0,255,271"
9026,"3,17,18"
9027,"3,21,187"
9028,"145,170,199"
9029,"11,24,60"
9030,"11,31,60"
9031,"64,80,145"
9032,"21,40,139"
9033,"10,220,221"
9034,"21,41,160"
9035,"0,8,296"
9036,"3,21,199"
9037,"64,93,448"
9038,"170,199,426"
9039,"3,21,147"
9040,"0,271,456"
9041,"64,265,376"
9042,"40,160,315"
9043,"8,26,38"
9044,"3,21,311"
9045,"265,271,456"
9046,"21,34,187"
9047,"64,80,448"
9048,"64,80,448"
9049,"21,170,199"
9050,"105,220,221"
9051,"0,265,271"
9052,"3,21,108"
9053,"40,160,199"
9054,"10,220,221"
9055,"3,21,34"
9056,"21,41,135"
9057,"24,145,181"
9058,"21,40,41"
9059,"31,32,296"
9060,"0,8,265"
9061,"11,24,44"
9062,"40,160,315"
9063,"8,38,296"
9064,"3,21,108"
9065,"40,131,184"
9066,"131,170,199"
9067,"38,74,118"
9068,"3,17,18"
9069,"3,4,238"
9070,"10,220,221"
9071,"38,74,296"
9072,"64,80,145"
9073,"135,170,199"
9074,"170,199,426"
9075,"265,271,456"
9076,"64,145,448"
9077,"0,208,265"
9078,"135,170,199"
9079,"3,15,53"
9080,"265,349,376"
9081,"40,128,160"
9082,"64,145,448"
9083,"8,38,240"
9084,"135,170,199"
9085,"3,4,21"
9086,"170,199,311"
9087,"8,206,208"
9088,"265,271,456"
9089,"3,17,53"
9090,"31,145,296"
9091,"169,170,199"
9092,"169,170,199"
9093,"8,206,208"
9094,"170,199,323"
9095,"3,17,53"
9096,"135,170,199"
9097,"64,80,448"
9098,"3,21,187"
9099,"3,4,238"
9100,"24,49,60"
9101,"38,54,145"
9102,"145,170,199"
9103,"3,21,128"
9104,"24,38,74"
9105,"74,128,135"
9106,"10,220,221"
9107,"10,11,60"
9108,"11,265,376"
9109,"54,64,145"
9110,"21,40,139"
9111,"21,170,311"
9112,"40,160,315"
9113,"10,220,221"
9114,"169,170,199"
9115,"10,11,44"
9116,"3,21,108"
9117,"38,64,80"
9118,"38,74,135"
9119,"38,74,240"
9120,"40,128,160"
9121,"3,4,5"
9122,"3,21,128"
9123,"216,265,271"
9124,"10,145,220"
9125,"170,199,337"
9126,"3,21,108"
9127,"10,11,44"
9128,"0,216,271"
9129,"38,74,296"
9130,"31,111,296"
9131,"10,11,220"
9132,"3,21,311"
9133,"105,220,221"
9134,"8,38,240"
9135,"10,64,145"
9136,"145,170,199"
9137,"40,135,184"
9138,"31,32,296"
9139,"10,11,60"
9140,"44,64,80"
9141,"40,128,129"
9142,"10,145,220"
9143,"3,4,21"
9144,"169,170,199"
9145,"31,32,296"
9146,"40,128,129"
9147,"170,265,337"
9148,"128,208,265"
9149,"8,26,38"
9150,"170,199,296"
9151,"170,181,199"
9152,"3,53,160"
9153,"10,220,221"
9154,"8,265,296"
9155,"21,34,187"
9156,"3,4,19"
9157,"38,137,240"
9158,"10,220,221"
9159,"255,265,271"
9160,"170,296,426"
9161,"40,41,160"
9162,"26,38,271"
9163,"169,170,199"
9164,"64,93,448"
9165,"64,145,448"
9166,"255,271,456"
9167,"3,21,187"
9168,"3,4,21"
9169,"64,80,448"
9170,"265,271,456"
9171,"38,74,118"
9172,"170,199,296"
9173,"8,26,38"
9174,"10,11,44"
9175,"3,21,311"
9176,"0,8,206"
9177,"64,80,448"
9178,"41,135,160"
9179,"24,145,181"
9180,"64,145,448"
9181,"3,21,41"
9182,"105,220,221"
9183,"21,170,199"
9184,"10,11,44"
9185,"54,145,402"
9186,"40,128,129"
9187,"8,206,208"
9188,"3,17,18"
9189,"31,60,131"
9190,"145,170,199"
9191,"64,145,448"
9192,"54,64,145"
9193,"8,128,296"
9194,"40,160,315"
9195,"38,131,296"
9196,"170,311,337"
9197,"170,199,426"
9198,"170,199,426"
9199,"8,206,265"
9200,"3,21,41"
9201,"10,220,221"
9202,"3,17,34"
9203,"26,38,240"
9204,"31,111,296"
9205,"135,170,199"
9206,"3,21,187"
9207,"40,131,226"
9208,"0,271,456"
9209,"24,60,199"
9210,"169,170,199"
9211,"8,26,38"
9212,"54,64,145"
9213,"3,5,21"
9214,"13,21,145"
9215,"10,105,145"
9216,"60,199,220"
9217,"0,255,271"
9218,"3,21,111"
9219,"10,220,221"
9220,"64,145,402"
9221,"54,64,145"
9222,"8,38,240"
9223,"64,80,448"
9224,"21,34,187"
9225,"21,53,265"
9226,"64,145,448"
9227,"271,337,426"
9228,"145,170,199"
9229,"21,187,311"
9230,"135,170,199"
9231,"24,38,64"
9232,"3,21,187"
9233,"64,80,145"
9234,"40,160,315"
9235,"40,160,315"
9236,"8,218,265"
9237,"21,128,265"
9238,"0,8,206"
9239,"31,170,296"
9240,"31,111,120"
9241,"21,40,128"
9242,"10,64,80"
9243,"0,218,271"
9244,"3,21,311"
9245,"40,74,128"
9246,"74,128,296"
9247,"0,216,271"
9248,"31,170,296"
9249,"8,208,265"
9250,"40,131,145"
9251,"64,145,448"
9252,"64,145,448"
9253,"3,21,199"
9254,"0,265,271"
9255,"169,170,199"
9256,"60,74,111"
9257,"8,26,271"
9258,"21,147,160"
9259,"170,199,426"
9260,"145,170,199"
9261,"38,74,296"
9262,"135,170,199"
9263,"10,64,145"
9264,"21,187,311"
9265,"24,38,64"
9266,"3,4,238"
9267,"0,271,456"
9268,"3,4,21"
9269,"169,170,199"
9270,"0,271,456"
9271,"40,128,129"
9272,"10,11,220"
9273,"21,111,296"
9274,"40,128,145"
9275,"24,38,145"
9276,"24,60,199"
9277,"38,131,241"
9278,"3,5,21"
9279,"3,21,147"
9280,"60,64,199"
9281,"3,21,187"
9282,"21,41,160"
9283,"44,64,80"
9284,"170,199,311"
9285,"10,220,221"
9286,"38,74,118"
9287,"26,38,218"
9288,"170,199,337"
9289,"3,21,105"
9290,"8,26,38"
9291,"10,220,221"
9292,"13,53,111"
9293,"3,4,5"
9294,"11,265,376"
9295,"0,216,271"
9296,"3,21,311"
9297,"40,160,315"
9298,"216,255,271"
9299,"38,131,241"
9300,"21,53,111"
9301,"13,60,111"
9302,"64,80,145"
9303,"265,349,376"
9304,"21,187,311"
9305,"169,170,199"
9306,"34,40,131"
9307,"31,40,128"
9308,"10,11,44"
9309,"3,4,238"
9310,"64,93,448"
9311,"64,145,448"
9312,"13,21,53"
9313,"8,26,38"
9314,"64,145,448"
9315,"40,160,315"
9316,"13,21,145"
9317,"3,5,21"
9318,"3,4,21"
9319,"4,265,271"
9320,"8,26,38"
9321,"38,74,296"
9322,"24,265,296"
9323,"170,199,323"
9324,"41,160,315"
9325,"255,271,456"
9326,"169,170,199"
9327,"40,131,160"
9328,"105,220,221"
9329,"8,26,38"
9330,"21,170,187"
9331,"3,21,41"
9332,"40,128,145"
9333,"24,38,64"
9334,"3,4,238"
9335,"24,64,296"
9336,"3,4,238"
9337,"3,21,41"
9338,"74,128,296"
9339,"3,17,18"
9340,"170,199,323"
9341,"169,170,199"
9342,"64,80,448"
9343,"38,74,118"
9344,"41,160,315"
9345,"3,21,170"
9346,"24,38,199"
9347,"265,271,456"
9348,"64,145,402"
9349,"0,216,271"
9350,"170,265,337"
9351,"170,199,296"
9352,"3,21,311"
9353,"54,64,145"
9354,"26,271,313"
9355,"3,4,238"
9356,"169,170,199"
9357,"170,311,337"
9358,"135,170,199"
9359,"170,199,337"
9360,"3,21,187"
9361,"8,38,240"
9362,"169,170,199"
9363,"3,21,111"
9364,"135,170,199"
9365,"21,170,199"
9366,"24,145,181"
9367,"131,170,199"
9368,"8,26,38"
9369,"13,53,111"
9370,"3,5,21"
9371,"3,4,19"
9372,"3,21,41"
9373,"21,170,199"
9374,"40,160,315"
9375,"10,220,221"
9376,"26,265,271"
9377,"64,145,448"
9378,"64,80,145"
9379,"0,216,271"
9380,"74,135,296"
9381,"8,26,308"
9382,"31,145,265"
9383,"74,118,296"
9384,"8,206,265"
9385,"145,170,199"
9386,"216,255,271"
9387,"8,206,208"
9388,"40,160,315"
9389,"40,160,315"
9390,"8,206,208"
9391,"38,40,128"
9392,"3,21,147"
9393,"0,265,271"
9394,"265,271,349"
9395,"296,411,420"
9396,"21,128,145"
9397,"0,265,271"
9398,"24,145,181"
9399,"3,21,147"
9400,"21,53,128"
9401,"31,128,296"
9402,"0,216,271"
9403,"40,160,315"
9404,"145,170,199"
9405,"40,131,241"
9406,"31,131,145"
9407,"21,170,199"
9408,"21,41,160"
9409,"31,54,145"
9410,"40,128,129"
9411,"40,160,315"
9412,"31,60,111"
9413,"8,26,38"
9414,"10,44,145"
9415,"24,31,60"
9416,"38,64,145"
9417,"3,4,53"
9418,"31,131,145"
9419,"24,60,170"
9420,"3,17,21"
9421,"170,271,426"
9422,"169,170,199"
9423,"21,40,128"
9424,"3,13,21"
9425,"3,17,18"
9426,"4,19,238"
9427,"10,54,145"
9428,"3,17,18"
9429,"169,170,199"
9430,"10,11,44"
9431,"0,216,271"
9432,"3,4,238"
9433,"3,21,311"
9434,"26,271,313"
9435,"3,15,53"
9436,"105,220,221"
9437,"38,111,296"
9438,"170,199,323"
9439,"135,170,199"
9440,"40,131,226"
9441,"3,21,187"
9442,"3,21,311"
9443,"0,265,271"
9444,"24,38,74"
9445,"10,38,44"
9446,"8,26,271"
9447,"34,170,199"
9448,"38,54,145"
9449,"21,41,160"
9450,"3,21,108"
9451,"216,255,271"
9452,"0,8,206"
9453,"24,38,64"
9454,"64,93,448"
9455,"8,26,265"
9456,"216,255,271"
9457,"3,21,187"
9458,"8,26,38"
9459,"31,170,199"
9460,"38,74,296"
9461,"0,8,271"
9462,"21,170,187"
9463,"21,170,199"
9464,"8,206,208"
9465,"41,135,199"
9466,"31,265,296"
9467,"8,26,38"
9468,"74,135,296"
9469,"145,170,199"
9470,"40,131,241"
9471,"3,21,147"
9472,"0,216,265"
9473,"54,145,402"
9474,"170,199,426"
9475,"40,131,226"
9476,"4,265,271"
9477,"10,220,221"
9478,"64,145,448"
9479,"38,74,118"
9480,"54,145,402"
9481,"169,170,199"
9482,"64,145,448"
9483,"0,265,271"
9484,"38,131,145"
9485,"3,53,147"
9486,"3,21,41"
9487,"38,40,131"
9488,"0,265,271"
9489,"3,17,18"
9490,"21,170,187"
9491,"8,206,208"
9492,"3,17,53"
9493,"216,255,271"
9494,"8,206,208"
9495,"0,265,271"
9496,"21,53,111"
9497,"64,145,448"
9498,"40,128,160"
9499,"3,4,238"
9500,"38,74,296"
9501,"40,160,315"
9502,"24,38,199"
9503,"10,220,221"
9504,"105,220,221"
9505,"40,131,135"
9506,"8,206,208"
9507,"8,206,208"
9508,"40,160,315"
9509,"170,199,426"
9510,"10,11,44"
9511,"265,271,456"
9512,"3,5,21"
9513,"10,11,44"
9514,"0,216,271"
9515,"17,21,53"
9516,"169,170,199"
9517,"3,21,41"
9518,"31,145,296"
9519,"74,170,199"
9520,"31,32,296"
9521,"170,199,426"
9522,"21,40,131"
9523,"169,170,199"
9524,"3,21,41"
9525,"10,54,145"
9526,"0,8,206"
9527,"170,271,426"
9528,"41,160,315"
9529,"21,170,199"
9530,"4,19,238"
9531,"8,26,38"
9532,"64,80,448"
9533,"0,216,271"
9534,"3,17,34"
9535,"0,255,271"
9536,"26,38,240"
9537,"3,21,53"
9538,"11,44,64"
9539,"8,206,208"
9540,"3,21,147"
9541,"24,38,64"
9542,"0,271,456"
9543,"31,296,420"
9544,"105,220,221"
9545,"21,170,199"
9546,"40,128,313"
9547,"54,64,145"
9548,"38,74,184"
9549,"40,128,129"
9550,"3,21,199"
9551,"216,255,271"
9552,"0,216,271"
9553,"41,160,315"
9554,"34,40,131"
9555,"3,4,238"
9556,"64,145,448"
9557,"10,11,265"
9558,"54,131,145"
9559,"64,80,448"
9560,"105,220,221"
9561,"169,170,199"
9562,"10,220,221"
9563,"11,44,64"
9564,"21,40,145"
9565,"170,199,426"
9566,"10,11,44"
9567,"24,31,60"
9568,"24,145,181"
9569,"31,145,296"
9570,"21,170,199"
9571,"24,38,74"
9572,"38,131,241"
9573,"8,26,296"
9574,"21,170,187"
9575,"10,220,221"
9576,"0,265,271"
9577,"3,5,21"
9578,"64,145,448"
9579,"0,8,265"
9580,"0,265,271"
9581,"3,21,170"
9582,"24,145,181"
9583,"60,74,111"
9584,"41,160,315"
9585,"0,265,271"
9586,"54,145,402"
9587,"216,255,271"
9588,"3,4,238"
9589,"169,170,199"
9590,"3,21,41"
9591,"10,11,44"
9592,"40,131,160"
9593,"169,170,199"
9594,"31,32,296"
9595,"31,32,296"
9596,"3,5,21"
9597,"40,131,226"
9598,"53,60,111"
9599,"0,265,271"
9600,"40,128,129"
9601,"74,118,296"
9602,"17,18,265"
9603,"265,271,376"
9604,"26,38,240"
9605,"131,145,241"
9606,"31,32,296"
9607,"40,131,184"
9608,"169,170,199"
9609,"21,53,111"
9610,"54,145,402"
9611,"3,21,41"
9612,"8,206,208"
9613,"38,240,264"
9614,"21,41,160"
9615,"4,19,238"
9616,"169,170,199"
9617,"3,17,199"
9618,"105,220,221"
9619,"24,64,265"
9620,"38,131,199"
9621,"31,145,296"
9622,"3,4,5"
9623,"265,271,456"
9624,"64,145,448"
9625,"169,170,199"
9626,"3,21,187"
9627,"170,199,426"
9628,"64,170,199"
9629,"8,38,240"
9630,"216,255,271"
9631,"145,170,199"
9632,"3,21,170"
9633,"265,349,376"
9634,"8,206,208"
9635,"169,170,199"
9636,"24,31,296"
9637,"0,216,271"
9638,"31,170,296"
9639,"40,74,160"
9640,"21,128,145"
9641,"64,80,145"
9642,"170,199,426"
9643,"24,60,170"
9644,"131,135,199"
9645,"8,38,240"
9646,"3,21,147"
9647,"40,160,315"
9648,"38,64,145"
9649,"21,34,187"
9650,"170,199,426"
9651,"21,41,160"
9652,"40,131,226"
9653,"265,349,376"
9654,"31,60,131"
9655,"21,40,145"
9656,"11,44,64"
9657,"24,38,64"
9658,"21,170,311"
9659,"64,93,448"
9660,"24,145,181"
9661,"24,60,199"
9662,"24,38,199"
9663,"0,265,271"
9664,"170,199,337"
9665,"10,220,221"
9666,"170,199,311"
9667,"3,21,187"
9668,"3,21,41"
9669,"145,170,199"
9670,"169,170,199"
9671,"170,199,323"
9672,"40,131,226"
9673,"21,34,187"
9674,"170,199,311"
9675,"64,93,199"
9676,"10,11,44"
9677,"31,32,296"
9678,"38,111,296"
9679,"38,74,118"
9680,"3,21,147"
9681,"3,21,108"
9682,"3,21,199"
9683,"8,31,265"
9684,"10,220,221"
9685,"10,145,220"
9686,"169,170,199"
9687,"170,187,199"
9688,"169,170,199"
9689,"41,135,160"
9690,"3,21,111"
9691,"3,21,111"
9692,"21,40,145"
9693,"135,170,199"
9694,"3,21,187"
9695,"10,11,44"
9696,"0,216,271"
9697,"10,220,221"
9698,"40,131,226"
9699,"0,255,271"
9700,"105,220,221"
9701,"216,255,271"
9702,"60,111,199"
9703,"170,199,426"
9704,"38,74,296"
9705,"38,145,264"
9706,"10,64,145"
9707,"54,145,402"
9708,"265,311,337"
9709,"170,199,323"
9710,"145,170,199"
9711,"40,131,160"
9712,"21,40,128"
9713,"74,111,296"
9714,"169,170,199"
9715,"64,80,145"
9716,"21,34,40"
9717,"170,199,426"
9718,"170,199,323"
9719,"24,265,376"
9720,"216,255,271"
9721,"0,271,313"
9722,"3,21,53"
9723,"3,21,170"
9724,"3,21,311"
9725,"3,21,108"
9726,"3,4,238"
9727,"21,34,40"
9728,"38,64,145"
9729,"64,80,448"
9730,"38,74,296"
9731,"21,111,128"
9732,"3,21,147"
9733,"265,271,456"
9734,"3,17,18"
9735,"24,38,265"
9736,"21,34,187"
9737,"64,80,448"
9738,"3,4,19"
9739,"40,131,241"
9740,"21,40,145"
9741,"10,220,221"
9742,"265,349,376"
9743,"64,145,448"
9744,"38,74,131"
9745,"44,64,145"
9746,"40,41,160"
9747,"3,21,128"
9748,"10,54,145"
9749,"40,74,184"
9750,"26,38,240"
9751,"21,34,187"
9752,"8,26,271"
9753,"8,26,271"
9754,"53,60,111"
9755,"10,220,221"
9756,"54,145,402"
9757,"40,131,226"
9758,"3,4,21"
9759,"54,64,145"
9760,"38,74,118"
9761,"24,38,74"
9762,"3,21,111"
9763,"10,220,221"
9764,"21,170,187"
9765,"21,40,131"
9766,"3,21,187"
9767,"38,64,80"
9768,"170,199,323"
9769,"21,170,187"
9770,"10,220,221"
9771,"4,19,238"
9772,"40,160,184"
9773,"60,64,145"
9774,"8,38,240"
9775,"40,54,145"
9776,"64,80,448"
9777,"3,21,187"
9778,"170,199,426"
9779,"21,128,265"
9780,"3,21,187"
9781,"169,170,199"
9782,"145,170,199"
9783,"26,218,271"
9784,"170,199,426"
9785,"3,21,311"
9786,"265,271,456"
9787,"265,349,376"
9788,"21,187,311"
9789,"40,128,129"
9790,"26,38,240"
9791,"170,199,323"
9792,"170,181,199"
9793,"40,131,241"
9794,"10,44,64"
9795,"24,145,181"
9796,"64,145,199"
9797,"40,131,160"
9798,"40,128,131"
9799,"10,220,221"
9800,"24,145,181"
9801,"21,170,311"
9802,"40,131,135"
9803,"13,53,111"
9804,"0,255,271"
9805,"3,17,18"
9806,"21,38,74"
9807,"3,21,170"
9808,"10,220,221"
9809,"13,53,111"
9810,"3,21,170"
9811,"170,199,323"
9812,"21,34,187"
9813,"24,43,145"
9814,"54,145,402"
9815,"21,40,41"
9816,"21,170,199"
9817,"8,206,208"
9818,"3,17,18"
9819,"64,145,448"
9820,"54,145,402"
9821,"105,145,220"
9822,"216,255,271"
9823,"40,131,241"
