id,labels
9368,"0,23,38"
9369,"3,10,13"
9370,"3,53,111"
9371,"3,4,10"
9372,"3,120,147"
9373,"3,21,169"
9374,"40,41,160"
9375,"10,23,105"
9376,"0,265,271"
9377,"10,40,64"
9378,"10,54,64"
9379,"0,265,271"
9380,"3,40,135"
9381,"0,8,23"
9382,"3,169,296"
9383,"23,169,296"
9384,"0,8,208"
9385,"23,40,145"
9386,"0,216,271"
9387,"0,8,208"
9388,"40,128,160"
9389,"3,40,160"
9390,"0,8,208"
9391,"23,40,128"
9392,"3,21,147"
9393,"0,265,271"
9394,"0,265,271"
9395,"3,169,296"
9396,"3,21,40"
9397,"0,265,271"
9398,"23,24,169"
9399,"3,30,53"
9400,"3,17,53"
9401,"10,40,128"
9402,"0,271,288"
9403,"3,40,160"
9404,"40,145,169"
9405,"40,131,162"
9406,"3,10,40"
9407,"3,169,337"
9408,"3,40,160"
9409,"3,10,54"
9410,"0,40,128"
9411,"3,40,160"
9412,"3,10,21"
9413,"23,26,38"
9414,"10,40,145"
9415,"23,24,31"
9416,"10,38,64"
9417,"3,4,53"
9418,"23,31,169"
9419,"3,10,60"
9420,"3,17,53"
9421,"0,271,288"
9422,"3,21,169"
9423,"3,40,145"
9424,"3,5,13"
9425,"3,17,34"
9426,"3,4,111"
9427,"10,40,64"
9428,"3,17,53"
9429,"169,170,199"
9430,"10,40,145"
9431,"0,216,271"
9432,"3,4,53"
9433,"3,21,169"
9434,"0,23,26"
9435,"3,15,53"
9436,"10,23,105"
9437,"3,169,296"
9438,"169,170,199"
9439,"40,41,135"
9440,"40,131,184"
9441,"3,21,40"
9442,"3,21,40"
9443,"0,8,271"
9444,"3,23,24"
9445,"10,23,64"
9446,"0,23,26"
9447,"3,169,199"
9448,"23,38,40"
9449,"3,21,40"
9450,"3,21,53"
9451,"0,216,255"
9452,"0,8,23"
9453,"10,23,64"
9454,"3,10,64"
9455,"0,8,23"
9456,"0,271,288"
9457,"3,21,40"
9458,"23,26,38"
9459,"23,31,169"
9460,"23,169,296"
9461,"0,218,271"
9462,"3,21,169"
9463,"3,169,337"
9464,"0,8,208"
9465,"3,40,135"
9466,"0,3,23"
9467,"0,8,23"
9468,"40,169,296"
9469,"23,40,145"
9470,"40,131,184"
9471,"3,17,21"
9472,"0,216,265"
9473,"10,40,145"
9474,"40,128,169"
9475,"40,131,184"
9476,"0,3,4"
9477,"10,23,105"
9478,"10,40,64"
9479,"23,38,74"
9480,"10,40,145"
9481,"169,170,199"
9482,"10,40,64"
9483,"0,216,265"
9484,"23,169,296"
9485,"3,53,120"
9486,"3,21,40"
9487,"23,38,40"
9488,"0,218,265"
9489,"3,17,34"
9490,"3,21,169"
9491,"0,8,208"
9492,"3,53,111"
9493,"0,211,216"
9494,"0,8,208"
9495,"23,169,296"
9496,"3,23,31"
9497,"10,40,64"
9498,"3,40,128"
9499,"3,4,111"
9500,"64,169,296"
9501,"3,40,160"
9502,"23,169,199"
9503,"10,23,220"
9504,"10,23,105"
9505,"40,131,135"
9506,"0,8,208"
9507,"0,8,208"
9508,"3,15,40"
9509,"169,170,199"
9510,"10,23,24"
9511,"0,265,271"
9512,"3,5,21"
9513,"10,11,40"
9514,"0,1,271"
9515,"3,17,53"
9516,"169,170,199"
9517,"3,21,111"
9518,"10,169,296"
9519,"23,169,296"
9520,"3,23,31"
9521,"169,170,199"
9522,"3,40,162"
9523,"169,170,199"
9524,"3,21,169"
9525,"10,40,54"
9526,"0,8,271"
9527,"0,169,296"
9528,"3,40,41"
9529,"3,21,169"
9530,"3,4,5"
9531,"10,23,64"
9532,"10,40,64"
9533,"0,216,265"
9534,"3,21,34"
9535,"0,271,288"
9536,"23,26,38"
9537,"3,21,111"
9538,"10,40,64"
9539,"0,8,208"
9540,"3,21,53"
9541,"10,38,64"
9542,"0,23,271"
9543,"3,169,296"
9544,"10,23,105"
9545,"3,169,199"
9546,"0,40,128"
9547,"10,23,64"
9548,"23,38,74"
9549,"40,128,160"
9550,"3,169,337"
9551,"0,265,271"
9552,"0,216,271"
9553,"3,40,160"
9554,"3,40,162"
9555,"3,4,21"
9556,"10,40,64"
9557,"10,11,23"
9558,"10,23,31"
9559,"10,23,64"
9560,"10,105,220"
9561,"169,170,199"
9562,"10,64,220"
9563,"23,24,40"
9564,"3,21,40"
9565,"0,169,426"
9566,"10,40,145"
9567,"10,23,24"
9568,"10,23,24"
9569,"23,31,169"
9570,"3,169,337"
9571,"23,24,38"
9572,"23,40,131"
9573,"64,169,296"
9574,"3,21,169"
9575,"10,23,105"
9576,"0,265,271"
9577,"0,3,21"
9578,"10,40,64"
9579,"0,8,265"
9580,"0,1,271"
9581,"3,21,169"
9582,"10,23,24"
9583,"3,23,53"
9584,"3,40,160"
9585,"0,218,271"
9586,"10,40,145"
9587,"0,211,216"
9588,"3,4,21"
9589,"169,170,199"
9590,"3,21,111"
9591,"10,11,64"
9592,"3,40,160"
9593,"169,170,199"
9594,"3,23,31"
9595,"3,23,31"
9596,"3,21,53"
9597,"40,131,184"
9598,"3,17,53"
9599,"0,218,271"
9600,"23,40,128"
9601,"23,74,296"
9602,"0,3,34"
9603,"0,265,271"
9604,"23,38,64"
9605,"3,40,131"
9606,"3,23,31"
9607,"40,131,135"
9608,"169,170,199"
9609,"3,13,53"
9610,"10,40,54"
9611,"3,21,111"
9612,"0,8,208"
9613,"23,38,64"
9614,"3,21,40"
9615,"3,4,5"
9616,"169,170,199"
9617,"3,17,199"
9618,"10,23,105"
9619,"0,23,24"
9620,"23,38,40"
9621,"23,31,169"
9622,"3,5,21"
9623,"0,265,271"
9624,"10,40,64"
9625,"169,170,199"
9626,"3,21,169"
9627,"169,170,199"
9628,"10,64,169"
9629,"23,38,40"
9630,"0,211,216"
9631,"23,24,40"
9632,"3,21,40"
9633,"0,23,265"
9634,"0,8,208"
9635,"169,170,199"
9636,"10,23,24"
9637,"0,271,288"
9638,"40,169,296"
9639,"40,128,160"
9640,"3,40,145"
9641,"10,23,64"
9642,"169,170,199"
9643,"10,23,60"
9644,"3,169,199"
9645,"0,23,38"
9646,"3,30,147"
9647,"40,128,160"
9648,"10,23,38"
9649,"3,21,34"
9650,"169,170,199"
9651,"3,40,41"
9652,"40,131,184"
9653,"0,23,265"
9654,"3,23,31"
9655,"3,40,145"
9656,"10,40,64"
9657,"23,38,64"
9658,"3,21,53"
9659,"3,10,64"
9660,"10,23,24"
9661,"10,40,145"
9662,"23,24,38"
9663,"0,169,271"
9664,"169,170,337"
9665,"10,23,220"
9666,"3,21,169"
9667,"3,21,53"
9668,"3,21,111"
9669,"40,145,169"
9670,"169,170,199"
9671,"169,170,199"
9672,"40,131,184"
9673,"3,21,34"
9674,"3,21,169"
9675,"10,64,169"
9676,"10,40,44"
9677,"3,23,31"
9678,"3,111,296"
9679,"3,23,74"
9680,"3,120,147"
9681,"3,5,21"
9682,"3,21,53"
9683,"0,40,145"
9684,"10,23,105"
9685,"10,40,145"
9686,"169,170,199"
9687,"3,21,34"
9688,"169,170,199"
9689,"3,40,41"
9690,"3,21,111"
9691,"3,30,53"
9692,"3,40,139"
9693,"169,170,199"
9694,"3,21,147"
9695,"10,40,64"
9696,"0,208,288"
9697,"10,23,105"
9698,"40,131,184"
9699,"0,218,271"
9700,"10,23,105"
9701,"0,255,271"
9702,"3,17,53"
9703,"23,38,169"
9704,"23,38,74"
9705,"10,23,38"
9706,"10,40,64"
9707,"10,40,145"
9708,"0,169,337"
9709,"169,170,199"
9710,"3,169,199"
9711,"3,40,160"
9712,"3,40,128"
9713,"3,13,53"
9714,"169,170,199"
9715,"10,40,64"
9716,"3,21,40"
9717,"169,170,199"
9718,"169,170,199"
9719,"0,10,265"
9720,"0,255,271"
9721,"0,8,271"
9722,"3,21,111"
9723,"3,169,337"
9724,"3,40,145"
9725,"3,5,21"
9726,"3,4,15"
9727,"3,40,162"
9728,"10,23,64"
9729,"10,40,64"
9730,"23,38,74"
9731,"3,21,111"
9732,"3,21,147"
9733,"0,265,271"
9734,"3,17,21"
9735,"23,24,64"
9736,"3,21,34"
9737,"0,10,64"
9738,"3,4,15"
9739,"40,131,139"
9740,"3,17,169"
9741,"10,23,105"
9742,"0,64,265"
9743,"10,40,64"
9744,"23,38,40"
9745,"10,40,64"
9746,"3,40,41"
9747,"3,21,128"
9748,"10,23,24"
9749,"3,23,40"
9750,"0,23,38"
9751,"3,23,40"
9752,"0,23,218"
9753,"0,23,26"
9754,"3,53,111"
9755,"10,23,105"
9756,"10,40,145"
9757,"40,131,184"
9758,"3,5,21"
9759,"10,40,44"
9760,"23,38,74"
9761,"23,24,38"
9762,"3,21,111"
9763,"10,64,220"
9764,"3,21,169"
9765,"3,34,40"
9766,"3,21,169"
9767,"10,38,64"
9768,"3,169,199"
9769,"3,21,169"
9770,"10,23,105"
9771,"3,4,21"
9772,"40,128,184"
9773,"3,10,64"
9774,"10,64,296"
9775,"3,10,54"
9776,"10,40,64"
9777,"3,21,169"
9778,"169,170,199"
9779,"3,23,53"
9780,"3,21,169"
9781,"3,169,199"
9782,"40,145,169"
9783,"0,23,38"
9784,"169,170,199"
9785,"3,21,169"
9786,"0,218,271"
9787,"0,10,265"
9788,"3,21,169"
9789,"38,40,128"
9790,"10,23,38"
9791,"169,170,199"
9792,"169,170,199"
9793,"40,131,139"
9794,"10,40,64"
9795,"23,24,169"
9796,"10,23,64"
9797,"3,40,160"
9798,"40,131,145"
9799,"10,23,105"
9800,"10,23,64"
9801,"3,21,169"
9802,"40,131,184"
9803,"3,30,53"
9804,"0,208,271"
9805,"3,17,21"
9806,"3,23,38"
9807,"3,169,337"
9808,"3,10,169"
9809,"3,28,53"
9810,"3,169,199"
9811,"3,169,199"
9812,"3,21,34"
9813,"10,23,24"
9814,"10,40,54"
9815,"3,21,40"
9816,"3,169,337"
9817,"0,8,208"
9818,"3,17,53"
9819,"10,40,64"
9820,"10,40,145"
9821,"23,40,105"
9822,"0,216,265"
9823,"40,131,184"
9824,"0,3,265"
9825,"23,38,64"
9826,"10,40,64"
9827,"23,31,296"
9828,"23,38,40"
9829,"169,170,199"
9830,"3,4,111"
9831,"3,4,21"
9832,"3,21,34"
9833,"3,53,111"
9834,"10,40,44"
9835,"0,265,271"
9836,"3,15,53"
9837,"10,23,105"
9838,"10,23,24"
9839,"169,170,199"
9840,"3,21,34"
9841,"3,4,21"
9842,"0,23,38"
9843,"10,40,145"
9844,"23,24,40"
9845,"40,128,160"
9846,"23,38,64"
9847,"0,265,271"
9848,"10,40,145"
9849,"10,40,64"
9850,"10,23,38"
9851,"3,5,21"
9852,"0,23,26"
9853,"23,40,145"
9854,"0,8,265"
9855,"3,21,147"
9856,"3,40,41"
9857,"10,23,105"
9858,"23,24,38"
9859,"3,53,147"
9860,"10,23,64"
9861,"40,135,169"
9862,"3,5,21"
9863,"10,40,145"
9864,"23,31,40"
9865,"0,255,271"
9866,"3,21,34"
9867,"3,21,169"
9868,"40,135,169"
9869,"40,128,160"
9870,"10,64,220"
9871,"3,53,120"
9872,"0,8,265"
9873,"169,199,337"
9874,"169,170,199"
9875,"0,3,21"
9876,"0,23,38"
9877,"3,13,53"
9878,"0,218,271"
9879,"3,21,40"
9880,"0,265,271"
9881,"169,170,199"
9882,"3,169,337"
9883,"169,170,199"
9884,"10,23,220"
9885,"0,40,128"
9886,"3,21,147"
9887,"3,169,296"
9888,"3,10,17"
9889,"0,271,288"
9890,"23,24,64"
9891,"3,4,13"
9892,"10,23,64"
9893,"169,170,199"
9894,"3,40,160"
9895,"3,21,147"
9896,"169,170,199"
9897,"3,21,34"
9898,"23,38,105"
9899,"3,21,30"
9900,"0,23,26"
9901,"10,23,31"
9902,"0,271,313"
9903,"10,40,64"
9904,"10,40,64"
9905,"3,21,147"
9906,"0,211,216"
9907,"23,31,169"
9908,"3,21,147"
9909,"3,5,21"
9910,"3,40,135"
9911,"10,40,145"
9912,"10,40,145"
9913,"169,170,199"
9914,"0,211,216"
9915,"0,3,111"
9916,"3,21,34"
9917,"23,38,64"
9918,"3,30,40"
9919,"10,23,64"
9920,"3,169,337"
9921,"40,169,199"
9922,"3,21,169"
9923,"3,13,21"
9924,"40,41,135"
9925,"40,41,160"
9926,"3,10,23"
9927,"10,40,44"
9928,"10,23,38"
9929,"3,21,34"
9930,"3,21,147"
9931,"0,128,271"
9932,"10,38,64"
9933,"169,170,199"
9934,"3,40,41"
9935,"3,21,30"
9936,"3,10,13"
9937,"0,271,313"
9938,"0,265,271"
9939,"169,170,199"
9940,"3,21,53"
9941,"23,24,169"
9942,"23,40,128"
9943,"10,60,169"
9944,"10,40,64"
9945,"0,23,265"
9946,"0,8,265"
9947,"0,23,38"
9948,"3,21,53"
9949,"10,23,31"
9950,"10,23,105"
9951,"0,8,23"
9952,"169,170,199"
9953,"10,23,105"
9954,"3,5,21"
9955,"3,13,53"
9956,"3,169,337"
9957,"3,10,13"
9958,"3,40,162"
9959,"3,15,53"
9960,"3,4,53"
9961,"10,64,220"
9962,"3,40,162"
9963,"40,131,184"
9964,"3,21,34"
9965,"3,40,145"
9966,"23,169,170"
9967,"10,40,64"
9968,"0,1,169"
9969,"10,23,60"
9970,"3,30,53"
9971,"3,21,169"
9972,"40,131,184"
9973,"3,13,40"
9974,"40,128,160"
9975,"169,170,199"
9976,"3,21,34"
9977,"0,10,265"
9978,"10,40,64"
9979,"10,23,64"
9980,"3,21,40"
9981,"10,23,64"
9982,"10,23,64"
9983,"0,216,255"
9984,"3,15,53"
9985,"3,169,199"
9986,"0,23,26"
9987,"0,23,38"
9988,"0,265,271"
9989,"3,4,5"
9990,"3,23,40"
9991,"40,135,184"
9992,"10,40,145"
9993,"169,170,199"
9994,"3,13,21"
9995,"10,23,105"
9996,"10,40,145"
9997,"23,24,38"
9998,"169,170,199"
9999,"0,218,271"
10000,"0,23,265"
10001,"3,17,53"
10002,"0,211,216"
10003,"169,170,199"
10004,"3,4,53"
10005,"0,40,208"
10006,"10,23,105"
10007,"3,10,23"
10008,"40,131,184"
10009,"23,169,296"
10010,"10,23,220"
10011,"3,169,199"
10012,"10,23,31"
10013,"3,21,53"
10014,"23,40,135"
10015,"0,3,21"
10016,"23,31,40"
10017,"40,145,169"
10018,"40,145,160"
10019,"0,213,271"
10020,"3,21,34"
10021,"3,40,131"
10022,"3,15,160"
10023,"10,40,54"
10024,"3,169,296"
10025,"23,24,40"
10026,"0,218,265"
10027,"0,23,271"
10028,"3,23,31"
10029,"40,160,184"
10030,"3,21,111"
10031,"0,3,265"
10032,"10,23,105"
10033,"3,21,40"
10034,"3,21,34"
10035,"3,13,21"
10036,"40,135,169"
10037,"3,30,53"
10038,"23,24,40"
10039,"3,40,41"
10040,"10,23,64"
10041,"0,169,271"
10042,"40,145,160"
10043,"3,40,128"
10044,"3,23,40"
10045,"23,24,40"
10046,"23,24,38"
10047,"10,23,105"
10048,"40,41,160"
10049,"10,40,145"
10050,"40,41,160"
10051,"23,31,169"
10052,"0,128,169"
10053,"0,8,208"
10054,"3,21,40"
10055,"3,21,34"
10056,"3,53,120"
10057,"169,170,199"
10058,"3,40,145"
10059,"3,21,34"
10060,"3,10,64"
10061,"3,13,40"
10062,"0,64,265"
10063,"10,23,31"
10064,"169,170,199"
10065,"10,60,169"
10066,"40,131,184"
10067,"40,135,169"
10068,"10,40,64"
10069,"10,23,105"
10070,"3,21,53"
10071,"0,3,21"
10072,"10,23,105"
10073,"0,23,38"
10074,"3,21,40"
10075,"3,40,162"
10076,"3,4,111"
10077,"10,40,64"
10078,"0,8,208"
10079,"169,170,199"
10080,"40,131,145"
10081,"10,40,64"
10082,"3,15,53"
10083,"23,31,40"
10084,"0,23,271"
10085,"3,21,111"
10086,"3,23,74"
10087,"10,54,64"
10088,"0,40,128"
10089,"3,17,21"
10090,"0,265,271"
10091,"3,21,30"
10092,"3,10,13"
10093,"40,41,160"
10094,"3,30,53"
10095,"10,11,40"
10096,"10,23,64"
10097,"3,13,53"
10098,"3,21,111"
10099,"3,21,40"
10100,"23,40,74"
10101,"3,5,21"
10102,"3,21,147"
10103,"0,265,271"
10104,"3,13,40"
10105,"23,31,169"
10106,"3,21,34"
10107,"3,5,13"
10108,"10,40,64"
10109,"23,31,169"
10110,"169,170,199"
10111,"0,216,265"
10112,"169,170,199"
10113,"3,21,169"
10114,"10,23,38"
10115,"3,40,162"
10116,"0,1,277"
10117,"3,10,40"
10118,"0,216,288"
10119,"3,21,169"
10120,"3,21,111"
10121,"10,23,105"
10122,"169,170,199"
10123,"0,271,277"
10124,"40,135,169"
10125,"40,145,169"
10126,"10,23,105"
10127,"10,40,64"
10128,"0,265,271"
10129,"10,40,145"
10130,"40,41,135"
10131,"0,265,271"
10132,"0,216,255"
10133,"3,5,21"
10134,"3,21,169"
10135,"0,23,26"
10136,"169,170,199"
10137,"3,169,170"
10138,"10,40,145"
10139,"3,53,111"
10140,"0,23,271"
10141,"10,40,145"
10142,"169,170,199"
10143,"169,170,199"
10144,"0,271,288"
10145,"23,38,40"
10146,"40,41,135"
10147,"0,128,169"
10148,"0,8,23"
10149,"3,53,111"
10150,"10,60,169"
10151,"3,40,41"
10152,"10,23,105"
10153,"0,40,128"
10154,"3,13,17"
10155,"3,169,337"
10156,"3,40,160"
10157,"0,8,208"
10158,"3,21,23"
10159,"10,23,24"
10160,"23,26,38"
10161,"23,24,169"
10162,"3,40,160"
10163,"10,23,24"
10164,"3,21,34"
10165,"169,199,337"
10166,"0,10,265"
10167,"0,218,271"
10168,"10,40,145"
10169,"10,40,64"
10170,"10,23,24"
10171,"169,170,337"
10172,"3,169,337"
10173,"3,21,169"
10174,"3,40,145"
10175,"3,23,31"
10176,"3,169,337"
10177,"40,128,184"
10178,"3,21,147"
10179,"3,21,169"
10180,"40,145,169"
10181,"3,40,41"
10182,"40,135,169"
10183,"10,40,145"
10184,"169,170,199"
10185,"40,135,169"
10186,"3,23,24"
10187,"3,34,53"
10188,"40,145,199"
10189,"10,23,105"
10190,"3,21,128"
10191,"23,40,74"
10192,"10,38,64"
10193,"10,38,64"
10194,"40,64,145"
10195,"3,40,145"
10196,"10,64,169"
10197,"3,21,169"
10198,"10,40,64"
10199,"23,169,296"
10200,"40,131,169"
10201,"3,4,21"
10202,"0,208,265"
10203,"10,23,105"
10204,"10,23,105"
10205,"10,40,54"
10206,"3,10,60"
10207,"0,8,265"
10208,"169,170,199"
10209,"10,40,64"
10210,"3,13,17"
10211,"3,10,21"
10212,"23,26,38"
10213,"23,31,40"
10214,"0,23,26"
10215,"10,11,64"
10216,"3,169,199"
10217,"0,1,277"
10218,"0,3,21"
10219,"3,23,31"
10220,"10,23,31"
10221,"0,3,4"
10222,"3,21,169"
10223,"3,21,30"
10224,"23,38,64"
10225,"0,169,296"
10226,"38,40,128"
10227,"3,40,135"
10228,"3,21,169"
10229,"0,23,24"
10230,"3,21,111"
10231,"3,5,21"
10232,"23,40,74"
10233,"3,21,111"
10234,"0,265,271"
10235,"10,40,64"
10236,"10,23,220"
10237,"40,135,169"
10238,"0,10,64"
10239,"40,41,160"
10240,"3,21,111"
10241,"23,38,64"
10242,"0,23,271"
10243,"169,170,199"
10244,"0,265,271"
10245,"10,169,296"
10246,"10,40,145"
10247,"3,4,111"
10248,"169,170,199"
10249,"3,4,21"
10250,"0,8,23"
10251,"10,23,40"
10252,"0,10,23"
10253,"0,23,38"
10254,"10,40,64"
10255,"3,21,169"
10256,"0,23,26"
10257,"0,265,271"
10258,"0,40,128"
10259,"0,8,271"
10260,"23,38,40"
10261,"3,21,169"
10262,"10,40,64"
10263,"10,40,145"
10264,"3,40,128"
10265,"3,40,160"
10266,"3,13,40"
10267,"0,265,271"
10268,"10,54,64"
10269,"169,170,199"
10270,"3,15,17"
10271,"3,23,31"
10272,"3,40,160"
10273,"3,21,34"
10274,"0,3,4"
10275,"40,131,184"
10276,"0,265,271"
10277,"3,21,40"
10278,"3,30,53"
10279,"10,40,64"
10280,"23,38,40"
10281,"40,145,169"
10282,"3,21,40"
10283,"0,23,265"
10284,"10,23,38"
10285,"3,21,147"
10286,"10,23,105"
10287,"3,10,21"
10288,"10,23,64"
10289,"169,170,199"
10290,"3,40,128"
10291,"3,17,21"
10292,"10,23,64"
10293,"3,21,111"
10294,"10,23,105"
10295,"3,23,40"
10296,"3,169,337"
10297,"10,40,145"
10298,"10,40,64"
10299,"3,40,135"
10300,"0,23,38"
10301,"0,265,271"
10302,"40,139,145"
10303,"3,21,169"
10304,"3,5,21"
10305,"0,218,265"
10306,"3,21,147"
10307,"3,169,337"
10308,"3,40,145"
10309,"10,11,40"
10310,"3,21,53"
10311,"3,21,147"
10312,"40,128,160"
10313,"10,40,145"
10314,"3,40,169"
10315,"3,21,111"
10316,"23,31,40"
10317,"3,21,40"
10318,"0,23,265"
10319,"3,21,169"
10320,"3,40,131"
10321,"0,216,265"
10322,"3,17,34"
10323,"10,105,220"
10324,"0,8,23"
10325,"3,40,41"
10326,"0,23,24"
10327,"23,40,145"
10328,"3,169,199"
10329,"3,4,15"
10330,"0,1,271"
10331,"3,169,337"
10332,"169,170,199"
10333,"0,40,313"
10334,"23,24,40"
10335,"3,4,21"
10336,"0,216,265"
10337,"0,255,271"
10338,"169,170,199"
10339,"3,17,53"
10340,"23,31,296"
10341,"3,169,337"
10342,"10,23,40"
10343,"3,40,145"
10344,"23,38,74"
10345,"3,23,296"
10346,"0,265,271"
10347,"0,218,271"
10348,"10,23,60"
10349,"23,31,296"
10350,"3,40,41"
10351,"10,40,64"
10352,"3,21,169"
10353,"10,40,145"
10354,"0,255,271"
10355,"3,169,296"
10356,"3,40,41"
10357,"40,41,160"
10358,"3,10,23"
10359,"3,21,34"
10360,"3,21,111"
10361,"3,23,111"
10362,"10,40,145"
10363,"3,21,147"
10364,"0,23,271"
10365,"169,170,199"
10366,"10,40,54"
10367,"0,255,271"
10368,"10,169,296"
10369,"10,40,64"
10370,"0,211,216"
10371,"10,23,38"
10372,"0,211,216"
10373,"3,17,111"
10374,"23,31,296"
10375,"40,128,184"
10376,"3,23,38"
10377,"3,21,34"
10378,"10,64,169"
10379,"40,131,184"
10380,"10,23,24"
10381,"3,169,199"
10382,"0,265,271"
10383,"10,40,145"
10384,"40,131,184"
10385,"10,40,145"
10386,"0,3,4"
10387,"3,21,40"
10388,"3,10,60"
10389,"10,23,38"
10390,"0,218,265"
10391,"10,23,38"
10392,"0,216,255"
10393,"3,4,21"
10394,"3,13,53"
10395,"0,3,21"
10396,"3,4,15"
10397,"23,31,296"
10398,"0,64,265"
10399,"40,131,139"
10400,"23,40,145"
10401,"3,17,53"
10402,"23,169,296"
10403,"169,199,337"
10404,"10,40,64"
10405,"10,40,145"
10406,"3,21,169"
10407,"3,21,147"
10408,"3,169,199"
10409,"23,24,40"
10410,"3,169,296"
10411,"3,21,199"
10412,"0,8,265"
10413,"23,26,38"
10414,"3,21,34"
10415,"3,40,169"
10416,"40,131,184"
10417,"3,4,21"
10418,"0,64,265"
10419,"10,40,44"
10420,"10,64,220"
10421,"10,40,64"
10422,"10,23,64"
10423,"10,23,64"
10424,"3,21,111"
10425,"23,38,74"
10426,"23,24,40"
10427,"3,21,169"
10428,"169,170,199"
10429,"10,40,145"
10430,"40,135,169"
10431,"10,11,40"
10432,"10,40,145"
10433,"3,23,31"
10434,"3,21,111"
10435,"0,10,23"
10436,"3,4,21"
10437,"3,111,169"
10438,"3,21,40"
10439,"23,169,296"
10440,"3,169,337"
10441,"169,170,199"
10442,"3,21,53"
10443,"10,23,38"
10444,"3,21,169"
10445,"40,131,184"
10446,"3,21,40"
10447,"40,169,199"
10448,"169,170,199"
10449,"23,74,169"
10450,"10,40,64"
10451,"3,40,41"
10452,"169,170,199"
10453,"3,4,53"
10454,"169,170,199"
10455,"40,145,169"
10456,"3,40,145"
10457,"0,8,208"
10458,"10,23,220"
10459,"0,8,265"
10460,"23,74,296"
10461,"10,40,145"
10462,"0,265,271"
10463,"3,4,17"
10464,"3,40,162"
10465,"10,40,145"
10466,"3,10,60"
10467,"0,169,199"
10468,"0,8,271"
10469,"0,255,271"
10470,"10,40,220"
10471,"23,38,64"
10472,"10,23,220"
10473,"3,4,17"
10474,"169,170,199"
10475,"3,21,40"
10476,"169,170,199"
10477,"3,169,296"
10478,"3,111,169"
10479,"40,128,160"
10480,"3,4,30"
10481,"3,40,160"
10482,"3,21,40"
10483,"23,31,169"
10484,"10,23,220"
10485,"23,40,145"
10486,"3,169,199"
10487,"40,169,199"
10488,"3,5,21"
10489,"64,169,296"
10490,"3,169,337"
10491,"3,21,169"
10492,"3,111,169"
10493,"40,131,184"
10494,"169,170,199"
10495,"3,21,34"
10496,"10,40,145"
10497,"3,40,160"
10498,"169,170,199"
10499,"0,1,271"
10500,"0,216,271"
10501,"10,64,169"
10502,"3,40,145"
10503,"0,40,208"
10504,"23,40,128"
10505,"3,169,296"
10506,"0,23,26"
10507,"3,21,40"
10508,"169,199,296"
10509,"10,40,64"
10510,"40,128,145"
10511,"23,40,131"
10512,"23,26,38"
10513,"3,23,74"
10514,"23,40,145"
10515,"40,131,184"
10516,"0,8,23"
10517,"10,40,145"
10518,"3,21,40"
10519,"10,23,38"
10520,"10,40,64"
10521,"10,40,64"
10522,"3,40,162"
10523,"3,15,17"
10524,"3,21,30"
10525,"3,34,169"
10526,"10,40,64"
10527,"10,40,145"
10528,"3,13,53"
10529,"10,64,220"
10530,"0,8,271"
10531,"3,40,169"
10532,"10,40,145"
10533,"3,21,169"
10534,"0,8,265"
10535,"3,4,53"
10536,"10,23,38"
10537,"3,21,30"
10538,"23,38,40"
10539,"40,41,160"
10540,"3,4,21"
10541,"3,10,64"
10542,"169,170,199"
10543,"3,53,169"
10544,"3,21,111"
10545,"23,26,38"
10546,"3,4,111"
10547,"10,40,145"
10548,"3,120,147"
10549,"0,218,271"
10550,"3,23,31"
10551,"10,40,145"
10552,"3,21,34"
10553,"64,169,296"
10554,"3,40,111"
10555,"10,40,64"
10556,"3,53,111"
10557,"10,23,24"
10558,"3,40,160"
10559,"40,131,184"
10560,"0,23,38"
10561,"10,23,64"
10562,"40,145,169"
10563,"10,40,145"
10564,"10,40,64"
10565,"3,21,111"
10566,"3,10,60"
10567,"10,23,64"
10568,"23,24,40"
10569,"3,5,21"
10570,"3,21,111"
10571,"3,40,135"
10572,"23,26,38"
10573,"3,21,40"
10574,"10,40,44"
10575,"10,169,199"
10576,"0,265,271"
10577,"23,38,64"
10578,"3,21,169"
10579,"40,131,145"
10580,"10,23,105"
10581,"0,216,271"
10582,"3,169,170"
10583,"0,271,288"
10584,"169,170,199"
10585,"0,10,265"
10586,"0,10,23"
10587,"40,131,184"
10588,"3,10,64"
10589,"23,26,38"
10590,"3,21,111"
10591,"169,170,199"
10592,"10,40,64"
10593,"3,21,23"
10594,"40,131,184"
10595,"3,21,40"
10596,"10,40,64"
10597,"0,10,265"
10598,"3,23,53"
10599,"23,40,145"
10600,"0,1,271"
10601,"3,17,53"
10602,"3,10,21"
10603,"23,38,40"
10604,"64,169,296"
10605,"3,4,13"
10606,"10,40,64"
10607,"3,21,111"
10608,"3,21,111"
10609,"3,17,34"
10610,"3,23,40"
10611,"3,21,169"
10612,"3,10,64"
10613,"169,170,199"
10614,"3,21,111"
10615,"3,21,169"
10616,"3,4,21"
10617,"10,40,145"
10618,"3,21,40"
10619,"3,10,64"
10620,"3,21,40"
10621,"23,40,128"
10622,"169,170,199"
10623,"23,38,64"
10624,"23,38,40"
10625,"23,26,38"
10626,"10,40,145"
10627,"0,265,271"
10628,"40,145,169"
10629,"3,5,13"
10630,"3,21,40"
10631,"0,23,26"
10632,"10,40,145"
10633,"0,10,11"
10634,"10,40,64"
10635,"169,170,199"
10636,"3,21,111"
10637,"3,35,40"
10638,"3,169,337"
10639,"3,40,41"
